,tfidf_score,term_weights,filename,cik,file_date
2164,0.002324822608080632,0.0051714542673763466,20210219_10-K_edgar_data_1404912_0001404912-21-000008_1.txt,1404912,2021-02-19
2165,0.0018084700989109805,0.005605273108776405,20210219_10-K_edgar_data_1609711_0001609711-21-000017_1.txt,1609711,2021-02-19
2166,0.0019159274038980426,0.004601859084776962,20210219_10-K_edgar_data_1687229_0001687229-21-000005_1.txt,1687229,2021-02-19
2167,0.0003709144167073988,0.0011457297573840553,20210218_10-K_edgar_data_906107_0001564590-21-006679_1.txt,906107,2021-02-18
2168,0.001158488928094988,0.00441386266768005,20210219_10-K_edgar_data_217346_0000217346-21-000019_1.txt,217346,2021-02-19
2169,0.0010890624749624253,0.0052020545432845755,20210219_10-K_edgar_data_40987_0000040987-21-000009_1.txt,40987,2021-02-19
2170,0.0006091510556200304,0.002199139629919159,20210219_10-K_edgar_data_746515_0001564590-21-006925_1.txt,746515,2021-02-19
2171,0.001206922286750709,0.004278856188687122,20210219_10-K_edgar_data_315293_0001628280-21-002574_1.txt,315293,2021-02-19
2172,0.0007436594258900877,0.0023892872444673404,20210218_10-K_edgar_data_92122_0000092122-21-000006_1.txt,92122,2021-02-18
2173,0.0010940741182871112,0.00421563899736949,20210219_10-K_edgar_data_1099219_0001099219-21-000050_1.txt,1099219,2021-02-19
2174,0.0012841109352613046,0.00415982876472069,20210219_10-K_edgar_data_860731_0000860731-21-000014_1.txt,860731,2021-02-19
2175,0.0021969056487149913,0.009825360545644908,20210219_10-K_edgar_data_860730_0001193125-21-048994_1.txt,860730,2021-02-19
2176,0.0007861618846227125,0.004386482458503712,20210219_10-K_edgar_data_51434_0000051434-21-000012_1.txt,51434,2021-02-19
2177,0.0015301657886185205,0.0047208341341533734,20210219_10-K_edgar_data_89800_0000089800-21-000010_1.txt,89800,2021-02-19
2178,0.0008919291810464105,0.0036708362906470527,20210219_10-K_edgar_data_1137774_0001137774-21-000049_1.txt,1137774,2021-02-19
2179,0.0009275192961948288,0.004930801389551908,20210219_10-Q_edgar_data_883241_0000883241-21-000009_1.txt,883241,2021-02-19
2180,0.0009797063929019463,0.004407067997074443,20210219_10-K_edgar_data_914208_0000914208-21-000331_1.txt,914208,2021-02-19
2181,0.0015149818591311812,0.004469961923044115,20210219_10-K_edgar_data_915913_0000915913-21-000018_1.txt,915913,2021-02-19
2182,0.0004321950696893142,0.002210547785869032,20210219_10-K_edgar_data_352541_0000352541-21-000022_1.txt,352541,2021-02-19
2183,0.0008786692974039646,0.0037213173117283866,20210219_10-K_edgar_data_943452_0001628280-21-002557_1.txt,943452,2021-02-19
2184,0.0009421735493809151,0.0027158559123914433,20210219_10-K_edgar_data_920522_0000920522-21-000015_1.txt,920522,2021-02-19
2185,0.001383548431415082,0.004916105487082179,20210222_10-K_edgar_data_1022079_0001022079-21-000029_1.txt,1022079,2021-02-22
2186,0.000801847476551758,0.0033772735922044687,20210222_10-K_edgar_data_1051470_0001051470-21-000031_1.txt,1051470,2021-02-22
2187,0.0009812056467610082,0.004580836958668645,20210222_10-K_edgar_data_1041061_0001041061-21-000012_1.txt,1041061,2021-02-22
2188,0.00043137713696139024,0.001824684517678863,20210219_10-K_edgar_data_916076_0001564590-21-006959_1.txt,916076,2021-02-19
2189,0.0016281365397361534,0.005281853652008832,20210222_10-K_edgar_data_1071739_0001071739-21-000039_1.txt,1071739,2021-02-22
2190,0.0005304802852034058,0.002801110325440354,20210219_10-K_edgar_data_936340_0000936340-21-000112_1.txt,936340,2021-02-19
2191,0.0005993099074562487,0.0032227026520063075,20210222_10-K_edgar_data_1090727_0001090727-21-000013_1.txt,1090727,2021-02-22
